drug_name,side_effect,gender_specific,severity,age_group,frequency_in_females,category,risk_level,requires_monitoring,safer_alternative,pregnancy_risk,breastfeeding_risk
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Moderate,18-30,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Moderate,18-30,Common,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Moderate,18-30,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,breast_tenderness,General,Severe,18-30,Frequent,Hormonal,Specific,Yes,Bioidentical hormones,Unknown,High
Hormone_Replacement_Therapy,bloating,General,Severe,18-30,Rare,Hormonal,Specific,No,Bioidentical hormones,Low,Low
Hormone_Replacement_Therapy,mood_swings,General,Severe,18-30,Rare,Hormonal,Specific,No,Bioidentical hormones,Low,Medium
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Severe,18-30,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Severe,18-30,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Severe,18-30,Common,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,breast_tenderness,General,Mild,31-45,Rare,Hormonal,Specific,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,bloating,General,Mild,31-45,Common,Hormonal,Specific,Yes,Bioidentical hormones,High,Unknown
Hormone_Replacement_Therapy,mood_swings,General,Mild,31-45,Frequent,Hormonal,Specific,No,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Mild,31-45,Common,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Mild,31-45,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Mild,31-45,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,breast_tenderness,General,Moderate,31-45,Rare,Hormonal,Specific,Yes,Bioidentical hormones,Unknown,Unknown
Hormone_Replacement_Therapy,bloating,General,Moderate,31-45,Common,Hormonal,Specific,No,Bioidentical hormones,High,Unknown
Hormone_Replacement_Therapy,mood_swings,General,Moderate,31-45,Frequent,Hormonal,Specific,Yes,Bioidentical hormones,Low,High
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Moderate,31-45,Common,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Moderate,31-45,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Moderate,31-45,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,breast_tenderness,General,Severe,31-45,Common,Hormonal,Specific,No,Bioidentical hormones,Low,Low
Hormone_Replacement_Therapy,bloating,General,Severe,31-45,Rare,Hormonal,Specific,No,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,mood_swings,General,Severe,31-45,Rare,Hormonal,Specific,No,Bioidentical hormones,Low,High
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Severe,31-45,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Severe,31-45,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Severe,31-45,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,breast_tenderness,General,Mild,46-60,Frequent,Hormonal,Specific,No,Bioidentical hormones,Unknown,Medium
Hormone_Replacement_Therapy,bloating,General,Mild,46-60,Frequent,Hormonal,Specific,Yes,Bioidentical hormones,Unknown,Medium
Hormone_Replacement_Therapy,mood_swings,General,Mild,46-60,Rare,Hormonal,Specific,No,Bioidentical hormones,High,Unknown
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Mild,46-60,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Mild,46-60,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Mild,46-60,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,breast_tenderness,General,Moderate,46-60,Rare,Hormonal,Specific,Yes,Bioidentical hormones,Low,Medium
Hormone_Replacement_Therapy,bloating,General,Moderate,46-60,Rare,Hormonal,Specific,Yes,Bioidentical hormones,Low,Unknown
Hormone_Replacement_Therapy,mood_swings,General,Moderate,46-60,Rare,Hormonal,Specific,No,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Moderate,46-60,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Moderate,46-60,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,Medium
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Moderate,46-60,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,breast_tenderness,General,Severe,46-60,Common,Hormonal,Specific,Yes,Bioidentical hormones,Low,Unknown
Hormone_Replacement_Therapy,bloating,General,Severe,46-60,Common,Hormonal,Specific,No,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,mood_swings,General,Severe,46-60,Rare,Hormonal,Specific,No,Bioidentical hormones,Low,Medium
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Severe,46-60,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Severe,46-60,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Severe,46-60,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,breast_tenderness,General,Mild,60+,Rare,Hormonal,Specific,Yes,Bioidentical hormones,Unknown,Unknown
Hormone_Replacement_Therapy,bloating,General,Mild,60+,Frequent,Hormonal,Specific,Yes,Bioidentical hormones,Low,Unknown
Hormone_Replacement_Therapy,mood_swings,General,Mild,60+,Common,Hormonal,Specific,Yes,Bioidentical hormones,Unknown,Unknown
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Mild,60+,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Mild,60+,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Mild,60+,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,Medium
Hormone_Replacement_Therapy,breast_tenderness,General,Moderate,60+,Frequent,Hormonal,Specific,Yes,Bioidentical hormones,Medium,Low
Hormone_Replacement_Therapy,bloating,General,Moderate,60+,Frequent,Hormonal,Specific,No,Bioidentical hormones,Medium,Unknown
Hormone_Replacement_Therapy,mood_swings,General,Moderate,60+,Rare,Hormonal,Specific,No,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Moderate,60+,Common,Hormonal,Higher,Yes,Bioidentical hormones,High,Medium
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Moderate,60+,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Moderate,60+,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,High
Hormone_Replacement_Therapy,breast_tenderness,General,Severe,60+,Rare,Hormonal,Specific,Yes,Bioidentical hormones,High,Medium
Hormone_Replacement_Therapy,bloating,General,Severe,60+,Frequent,Hormonal,Specific,Yes,Bioidentical hormones,Low,Low
Hormone_Replacement_Therapy,mood_swings,General,Severe,60+,Frequent,Hormonal,Specific,Yes,Bioidentical hormones,High,Medium
Hormone_Replacement_Therapy,breast_cancer_risk,Female_Specific,Severe,60+,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,Medium,Medium
Hormone_Replacement_Therapy,stroke_risk,Female_Specific,Severe,60+,Common,Hormonal,Higher,Yes,Bioidentical hormones,Medium,High
Hormone_Replacement_Therapy,blood_clot_risk,Female_Specific,Severe,60+,Frequent,Hormonal,Higher,Yes,Bioidentical hormones,High,Medium
Levothyroxine,heart_palpitations,General,Mild,18-30,Rare,Endocrine,Higher,No,Consult physician for alternatives,Medium,Medium
Levothyroxine,insomnia,General,Mild,18-30,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Unknown,High
Levothyroxine,weight_loss,General,Mild,18-30,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Unknown,High
Levothyroxine,bone_density_loss,Female_Specific,Mild,18-30,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,menstrual_irregularities,Female_Specific,Mild,18-30,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,heart_palpitations,General,Moderate,18-30,Rare,Endocrine,Higher,No,Consult physician for alternatives,Medium,High
Levothyroxine,insomnia,General,Moderate,18-30,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Unknown,Unknown
Levothyroxine,weight_loss,General,Moderate,18-30,Common,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,bone_density_loss,Female_Specific,Moderate,18-30,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,menstrual_irregularities,Female_Specific,Moderate,18-30,Common,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,Medium
Levothyroxine,heart_palpitations,General,Severe,18-30,Rare,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,Unknown
Levothyroxine,insomnia,General,Severe,18-30,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Low,Unknown
Levothyroxine,weight_loss,General,Severe,18-30,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Low,Medium
Levothyroxine,bone_density_loss,Female_Specific,Severe,18-30,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,Medium
Levothyroxine,menstrual_irregularities,Female_Specific,Severe,18-30,Common,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,heart_palpitations,General,Mild,31-45,Rare,Endocrine,Higher,Yes,Consult physician for alternatives,Low,High
Levothyroxine,insomnia,General,Mild,31-45,Rare,Endocrine,Higher,No,Consult physician for alternatives,Medium,High
Levothyroxine,weight_loss,General,Mild,31-45,Rare,Endocrine,Higher,Yes,Consult physician for alternatives,Unknown,High
Levothyroxine,bone_density_loss,Female_Specific,Mild,31-45,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,High
Levothyroxine,menstrual_irregularities,Female_Specific,Mild,31-45,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,heart_palpitations,General,Moderate,31-45,Rare,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,Unknown
Levothyroxine,insomnia,General,Moderate,31-45,Common,Endocrine,Higher,Yes,Consult physician for alternatives,High,Unknown
Levothyroxine,weight_loss,General,Moderate,31-45,Common,Endocrine,Higher,Yes,Consult physician for alternatives,Unknown,High
Levothyroxine,bone_density_loss,Female_Specific,Moderate,31-45,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,High
Levothyroxine,menstrual_irregularities,Female_Specific,Moderate,31-45,Common,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,High
Levothyroxine,heart_palpitations,General,Severe,31-45,Rare,Endocrine,Higher,No,Consult physician for alternatives,Unknown,High
Levothyroxine,insomnia,General,Severe,31-45,Rare,Endocrine,Higher,Yes,Consult physician for alternatives,Unknown,Unknown
Levothyroxine,weight_loss,General,Severe,31-45,Rare,Endocrine,Higher,No,Consult physician for alternatives,Medium,Low
Levothyroxine,bone_density_loss,Female_Specific,Severe,31-45,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,menstrual_irregularities,Female_Specific,Severe,31-45,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,High
Levothyroxine,heart_palpitations,General,Mild,46-60,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,insomnia,General,Mild,46-60,Common,Endocrine,Higher,No,Consult physician for alternatives,Low,High
Levothyroxine,weight_loss,General,Mild,46-60,Rare,Endocrine,Higher,No,Consult physician for alternatives,Unknown,Medium
Levothyroxine,bone_density_loss,Female_Specific,Mild,46-60,Common,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,menstrual_irregularities,Female_Specific,Mild,46-60,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,heart_palpitations,General,Moderate,46-60,Common,Endocrine,Higher,No,Consult physician for alternatives,Unknown,Medium
Levothyroxine,insomnia,General,Moderate,46-60,Common,Endocrine,Higher,No,Consult physician for alternatives,High,Low
Levothyroxine,weight_loss,General,Moderate,46-60,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Unknown,High
Levothyroxine,bone_density_loss,Female_Specific,Moderate,46-60,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,High
Levothyroxine,menstrual_irregularities,Female_Specific,Moderate,46-60,Common,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,heart_palpitations,General,Severe,46-60,Common,Endocrine,Higher,Yes,Consult physician for alternatives,Low,High
Levothyroxine,insomnia,General,Severe,46-60,Common,Endocrine,Higher,No,Consult physician for alternatives,High,Unknown
Levothyroxine,weight_loss,General,Severe,46-60,Common,Endocrine,Higher,No,Consult physician for alternatives,High,Low
Levothyroxine,bone_density_loss,Female_Specific,Severe,46-60,Common,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,menstrual_irregularities,Female_Specific,Severe,46-60,Common,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,Medium
Levothyroxine,heart_palpitations,General,Mild,60+,Common,Endocrine,Higher,No,Consult physician for alternatives,High,Low
Levothyroxine,insomnia,General,Mild,60+,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Unknown,Medium
Levothyroxine,weight_loss,General,Mild,60+,Rare,Endocrine,Higher,No,Consult physician for alternatives,Unknown,Unknown
Levothyroxine,bone_density_loss,Female_Specific,Mild,60+,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,menstrual_irregularities,Female_Specific,Mild,60+,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,Medium
Levothyroxine,heart_palpitations,General,Moderate,60+,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Medium,Medium
Levothyroxine,insomnia,General,Moderate,60+,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Medium,Unknown
Levothyroxine,weight_loss,General,Moderate,60+,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,Low,High
Levothyroxine,bone_density_loss,Female_Specific,Moderate,60+,Common,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,menstrual_irregularities,Female_Specific,Moderate,60+,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,High
Levothyroxine,heart_palpitations,General,Severe,60+,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Medium,Low
Levothyroxine,insomnia,General,Severe,60+,Frequent,Endocrine,Higher,No,Consult physician for alternatives,Unknown,High
Levothyroxine,weight_loss,General,Severe,60+,Rare,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,bone_density_loss,Female_Specific,Severe,60+,Frequent,Endocrine,Higher,Yes,Consult physician for alternatives,High,Medium
Levothyroxine,menstrual_irregularities,Female_Specific,Severe,60+,Common,Endocrine,Higher,Yes,Consult physician for alternatives,Medium,Medium
Metformin,nausea,General,Mild,18-30,Rare,Diabetes,Similar,No,Consult physician for alternatives,Medium,Low
Metformin,diarrhea,General,Mild,18-30,Frequent,Diabetes,Similar,No,Consult physician for alternatives,Medium,Medium
Metformin,stomach_upset,General,Mild,18-30,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,Unknown,High
Metformin,B12_deficiency_risk,Female_Specific,Mild,18-30,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Metformin,PCOS_benefits,Female_Specific,Mild,18-30,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Metformin,nausea,General,Moderate,18-30,Common,Diabetes,Similar,Yes,Consult physician for alternatives,Medium,Unknown
Metformin,diarrhea,General,Moderate,18-30,Common,Diabetes,Similar,Yes,Consult physician for alternatives,Medium,Unknown
Metformin,stomach_upset,General,Moderate,18-30,Common,Diabetes,Similar,Yes,Consult physician for alternatives,Low,Medium
Metformin,B12_deficiency_risk,Female_Specific,Moderate,18-30,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Metformin,PCOS_benefits,Female_Specific,Moderate,18-30,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,nausea,General,Severe,18-30,Common,Diabetes,Similar,Yes,Consult physician for alternatives,High,Low
Metformin,diarrhea,General,Severe,18-30,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,High,High
Metformin,stomach_upset,General,Severe,18-30,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,High,Unknown
Metformin,B12_deficiency_risk,Female_Specific,Severe,18-30,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,PCOS_benefits,Female_Specific,Severe,18-30,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Metformin,nausea,General,Mild,31-45,Rare,Diabetes,Similar,No,Consult physician for alternatives,Medium,Low
Metformin,diarrhea,General,Mild,31-45,Common,Diabetes,Similar,No,Consult physician for alternatives,Unknown,Medium
Metformin,stomach_upset,General,Mild,31-45,Rare,Diabetes,Similar,No,Consult physician for alternatives,Medium,Low
Metformin,B12_deficiency_risk,Female_Specific,Mild,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Metformin,PCOS_benefits,Female_Specific,Mild,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Metformin,nausea,General,Moderate,31-45,Frequent,Diabetes,Similar,No,Consult physician for alternatives,Unknown,Unknown
Metformin,diarrhea,General,Moderate,31-45,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,High,Unknown
Metformin,stomach_upset,General,Moderate,31-45,Frequent,Diabetes,Similar,Yes,Consult physician for alternatives,Unknown,High
Metformin,B12_deficiency_risk,Female_Specific,Moderate,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,PCOS_benefits,Female_Specific,Moderate,31-45,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,nausea,General,Severe,31-45,Common,Diabetes,Similar,Yes,Consult physician for alternatives,Low,Unknown
Metformin,diarrhea,General,Severe,31-45,Rare,Diabetes,Similar,No,Consult physician for alternatives,Medium,Medium
Metformin,stomach_upset,General,Severe,31-45,Frequent,Diabetes,Similar,No,Consult physician for alternatives,Medium,High
Metformin,B12_deficiency_risk,Female_Specific,Severe,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Metformin,PCOS_benefits,Female_Specific,Severe,31-45,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Metformin,nausea,General,Mild,46-60,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,Unknown,Medium
Metformin,diarrhea,General,Mild,46-60,Common,Diabetes,Similar,Yes,Consult physician for alternatives,Medium,High
Metformin,stomach_upset,General,Mild,46-60,Rare,Diabetes,Similar,No,Consult physician for alternatives,Low,Low
Metformin,B12_deficiency_risk,Female_Specific,Mild,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Metformin,PCOS_benefits,Female_Specific,Mild,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Metformin,nausea,General,Moderate,46-60,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,High,Medium
Metformin,diarrhea,General,Moderate,46-60,Frequent,Diabetes,Similar,No,Consult physician for alternatives,Low,Low
Metformin,stomach_upset,General,Moderate,46-60,Frequent,Diabetes,Similar,No,Consult physician for alternatives,Medium,Low
Metformin,B12_deficiency_risk,Female_Specific,Moderate,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Metformin,PCOS_benefits,Female_Specific,Moderate,46-60,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,nausea,General,Severe,46-60,Common,Diabetes,Similar,Yes,Consult physician for alternatives,High,Medium
Metformin,diarrhea,General,Severe,46-60,Frequent,Diabetes,Similar,Yes,Consult physician for alternatives,Unknown,High
Metformin,stomach_upset,General,Severe,46-60,Rare,Diabetes,Similar,No,Consult physician for alternatives,Low,Unknown
Metformin,B12_deficiency_risk,Female_Specific,Severe,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Metformin,PCOS_benefits,Female_Specific,Severe,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,nausea,General,Mild,60+,Frequent,Diabetes,Similar,No,Consult physician for alternatives,Unknown,Medium
Metformin,diarrhea,General,Mild,60+,Common,Diabetes,Similar,No,Consult physician for alternatives,Medium,High
Metformin,stomach_upset,General,Mild,60+,Rare,Diabetes,Similar,No,Consult physician for alternatives,High,Unknown
Metformin,B12_deficiency_risk,Female_Specific,Mild,60+,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,PCOS_benefits,Female_Specific,Mild,60+,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Metformin,nausea,General,Moderate,60+,Common,Diabetes,Similar,No,Consult physician for alternatives,Low,Unknown
Metformin,diarrhea,General,Moderate,60+,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,Low,Unknown
Metformin,stomach_upset,General,Moderate,60+,Common,Diabetes,Similar,No,Consult physician for alternatives,High,Medium
Metformin,B12_deficiency_risk,Female_Specific,Moderate,60+,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Metformin,PCOS_benefits,Female_Specific,Moderate,60+,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,nausea,General,Severe,60+,Common,Diabetes,Similar,Yes,Consult physician for alternatives,Medium,High
Metformin,diarrhea,General,Severe,60+,Common,Diabetes,Similar,No,Consult physician for alternatives,Unknown,High
Metformin,stomach_upset,General,Severe,60+,Rare,Diabetes,Similar,Yes,Consult physician for alternatives,High,High
Metformin,B12_deficiency_risk,Female_Specific,Severe,60+,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Metformin,PCOS_benefits,Female_Specific,Severe,60+,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,hypoglycemia,General,Mild,18-30,Frequent,Diabetes,Higher,No,Consult physician for alternatives,Unknown,Unknown
Insulin,weight_gain,General,Mild,18-30,Frequent,Diabetes,Higher,No,Consult physician for alternatives,Medium,Low
Insulin,injection_site_reactions,General,Mild,18-30,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Insulin,menstrual_cycle_effects,Female_Specific,Mild,18-30,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,pregnancy_considerations,Female_Specific,Mild,18-30,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Insulin,hypoglycemia,General,Moderate,18-30,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Insulin,weight_gain,General,Moderate,18-30,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,Low,Unknown
Insulin,injection_site_reactions,General,Moderate,18-30,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Low
Insulin,menstrual_cycle_effects,Female_Specific,Moderate,18-30,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,pregnancy_considerations,Female_Specific,Moderate,18-30,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,hypoglycemia,General,Severe,18-30,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,Unknown,Unknown
Insulin,weight_gain,General,Severe,18-30,Rare,Diabetes,Higher,No,Consult physician for alternatives,Medium,Low
Insulin,injection_site_reactions,General,Severe,18-30,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,menstrual_cycle_effects,Female_Specific,Severe,18-30,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,pregnancy_considerations,Female_Specific,Severe,18-30,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,hypoglycemia,General,Mild,31-45,Frequent,Diabetes,Higher,No,Consult physician for alternatives,Medium,Medium
Insulin,weight_gain,General,Mild,31-45,Rare,Diabetes,Higher,No,Consult physician for alternatives,High,Medium
Insulin,injection_site_reactions,General,Mild,31-45,Frequent,Diabetes,Higher,No,Consult physician for alternatives,Unknown,Unknown
Insulin,menstrual_cycle_effects,Female_Specific,Mild,31-45,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Insulin,pregnancy_considerations,Female_Specific,Mild,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Insulin,hypoglycemia,General,Moderate,31-45,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Unknown,High
Insulin,weight_gain,General,Moderate,31-45,Rare,Diabetes,Higher,No,Consult physician for alternatives,Low,Unknown
Insulin,injection_site_reactions,General,Moderate,31-45,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,menstrual_cycle_effects,Female_Specific,Moderate,31-45,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Insulin,pregnancy_considerations,Female_Specific,Moderate,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Insulin,hypoglycemia,General,Severe,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Low
Insulin,weight_gain,General,Severe,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,injection_site_reactions,General,Severe,31-45,Common,Diabetes,Higher,No,Consult physician for alternatives,Low,Low
Insulin,menstrual_cycle_effects,Female_Specific,Severe,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,pregnancy_considerations,Female_Specific,Severe,31-45,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,hypoglycemia,General,Mild,46-60,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Unknown
Insulin,weight_gain,General,Mild,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,injection_site_reactions,General,Mild,46-60,Common,Diabetes,Higher,No,Consult physician for alternatives,Low,High
Insulin,menstrual_cycle_effects,Female_Specific,Mild,46-60,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Insulin,pregnancy_considerations,Female_Specific,Mild,46-60,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,hypoglycemia,General,Moderate,46-60,Rare,Diabetes,Higher,No,Consult physician for alternatives,Unknown,Low
